"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-03-27","52",",,U","58","H,,U","44","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-03-28","51",",,U","60","H,,U","45","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-03-29","48",",,U","52","H,,U","45","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-03-30","51",",,U","63","H,,U","44","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-03-31","52",",,U","63","H,,U","44","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-01","58",",,U","72","H,,U","45","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-02","58",",,U","76","H,,U","47","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-03","51",",,U","59","H,,U","44","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-04","44",",,U","52","H,,U","38","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-05","46",",,U","54","H,,U","38","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-06","49",",,U","57","H,,U","42","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-07","51",",,U","60","H,,U","43","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-08","56",",,U","72","H,,U","44","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-09","60",",,U","77","H,,U","47","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-10","64",",,U","82","H,,U","49","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-11","62",",,U","78","H,,U","51","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-12","53",",,U","61","H,,U","46","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-13","47",",,U","52","H,,U","43","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-14","51",",,U","63","H,,U","44","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-15","54",",,U","65","H,,U","45","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-16","60",",,U","76","H,,U","46","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-17","63",",,U","79","H,,U","53","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-18","59",",,U","76","H,,U","46","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-19","56",",,U","70","H,,U","45","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-20","58",",,U","71","H,,U","47","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-21","63",",,U","80","H,,U","48","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-22","60",",,U","72","H,,U","51","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-23","54",",,U","57","H,,U","52","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-24","54",",,U","59","H,,U","50","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-25","53",",,U","57","H,,U","49","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-26","53",",,U","60","H,,U","48","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-27","54",",,U","65","H,,U","47","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-28","56",",,U","65","H,,U","48","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-29","55",",,U","67","H,,U","44","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-04-30","55",",,U","68","H,,U","42","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-01","60",",,U","75","H,,U","47","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-02","59",",,U","71","H,,U","48","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-03","57",",,U","73","H,,U","47","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-04","49",",,U","54","H,,U","44","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-05","50",",,U","57","H,,U","43","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-06","53",",,U","64","H,,U","45","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-07","58",",,U","72","H,,U","47","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-08","66",",,U","78","H,,U","54","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-09","67",",,U","81","H,,U","58","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-10","69",",,U","83","H,,U","56","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-11","65",",,U","80","H,,U","50","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-12","59",",,U","75","H,,U","48","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-13","56",",,U","71","H,,U","47","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-14","59",",,U","74","H,,U","49","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-15","59",",,U","73","H,,U","51","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-16","60",",,U","75","H,,U","50","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-17","58",",,U","68","H,,U","49","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-18","58",",,U","72","H,,U","50","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-19","58",",,U","71","H,,U","47","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-20","58",",,U","75","H,,U","45","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-21","62",",,U","80","H,,U","46","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-22","59",",,U","72","H,,U","48","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-23","58",",,U","79","H,,U","46","H,,U"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","37.475","-122.2981","196.3","2024-05-24","50",",,U","53","H,,U","48","H,,U"
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-01",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-02",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-03",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-04",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-05",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-06",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-07",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-08",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-09",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-10",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-11",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-12",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-13",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-14",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-15",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-16",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-17",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-18",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-19",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-20",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-21",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-22",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-23",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-24",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-25",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-26",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-27",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-28",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-29",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-30",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-01-31",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-01",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-02",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-03",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-04",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-05",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-06",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-07",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-08",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-09",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-10",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-11",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-12",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-13",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-14",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-15",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-16",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-17",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-18",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-19",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-20",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-21",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-22",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-23",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-24",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-25",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-26",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-27",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-28",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-02-29",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-01",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-02",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-03",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-04",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-05",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-06",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-07",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-08",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-09",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-10",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-11",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-12",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-13",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-14",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-15",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-16",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-17",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-18",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-19",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-20",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-21",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-22",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-23",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-24",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-25",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-26",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-27",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-28",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-29",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-30",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-03-31",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-01",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-02",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-03",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-04",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-05",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-06",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-07",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-08",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-09",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-10",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-11",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-12",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-13",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-14",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-15",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-16",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-17",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-18",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-19",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-20",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-21",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-22",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-23",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-24",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-25",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-26",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-27",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-28",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-29",,,,,,
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","2024-04-30",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-01",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-02",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-03",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-04",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-05",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-06",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-07",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-08",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-09",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-10",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-11",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-12",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-13",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-14",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-15",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-16",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-17",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-18",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-19",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-20",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-21",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-22",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-23",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-24",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-25",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-26",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-27",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-28",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-29",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-30",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-01-31",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-02-01",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-02-02",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-02-03",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-02-04",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-02-05",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-02-06",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-02-07",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-02-08",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-02-09",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-02-10",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-02-11",,,,,,
"US1CACC0025","MORAGA 2.4 NNW, CA US","37.8698081970215","-122.138412475586","228.0","2024-02-12",,,,,,
